"","method","variate","design","number","RMSE"
"1242","random_caret_new","OCS","clusterStrong",45,5.93236754631184
"1243","random_caret_new","OCS","clusterStrong",46,6.22825503417993
"1244","random_caret_new","OCS","clusterStrong",47,7.67915800688257
"1245","random_caret_new","OCS","clusterStrong",48,7.06260661682906
"1246","random_caret_new","OCS","clusterStrong",49,6.01953254570313
"1247","random_caret_new","OCS","clusterStrong",50,6.32408036357879
"1248","random_caret_new","OCS","clusterStrong",51,7.52189191517046
"1249","random_caret_new","OCS","clusterStrong",52,6.11433192985753
"1250","random_caret_new","OCS","clusterStrong",53,5.94981373774697
"1251","random_caret_new","OCS","clusterStrong",54,6.48090710731444
"1252","random_caret_new","OCS","clusterStrong",55,7.45643222417879
"1253","random_caret_new","OCS","clusterStrong",56,6.95006274098335
"1254","random_caret_new","OCS","clusterStrong",57,6.60613288167296
"1255","random_caret_new","OCS","clusterStrong",58,5.78808288026256
"1256","random_caret_new","OCS","clusterStrong",59,6.18036716520244
"1257","random_caret_new","OCS","clusterStrong",60,6.50873658199814
"1258","random_caret_new","OCS","clusterStrong",61,6.52899342822365
"1259","random_caret_new","OCS","clusterStrong",62,5.82235457242658
"1260","random_caret_new","OCS","clusterStrong",63,7.02357327524191
"1261","random_caret_new","OCS","clusterStrong",64,6.46617582361876
"1262","random_caret_new","OCS","clusterStrong",65,5.65107586396992
"1263","random_caret_new","OCS","clusterStrong",66,5.86235505349304
"1264","random_caret_new","OCS","clusterStrong",67,7.36502447602526
"1265","random_caret_new","OCS","clusterStrong",68,5.5308076837773
"1266","random_caret_new","OCS","clusterStrong",69,7.48037610977307
"1267","random_caret_new","OCS","clusterStrong",70,6.82509350086534
"1268","random_caret_new","OCS","clusterStrong",71,6.21276600509484
"1269","random_caret_new","OCS","clusterStrong",72,5.81206593547263
"1270","random_caret_new","OCS","clusterStrong",73,6.23824937068362
"1271","random_caret_new","OCS","clusterStrong",74,6.69266665474643
"1272","random_caret_new","OCS","clusterStrong",75,6.25202282566209
"1273","random_caret_new","OCS","clusterStrong",76,7.72108089267423
"1274","random_caret_new","OCS","clusterStrong",77,6.77581286481048
"1275","random_caret_new","OCS","clusterStrong",78,6.30830885687296
"1276","random_caret_new","OCS","clusterStrong",79,5.78934167987545
"1277","random_caret_new","OCS","clusterStrong",80,6.30978454376855
"1278","random_caret_new","OCS","clusterStrong",81,5.92610325457098
"1279","random_caret_new","OCS","clusterStrong",82,5.4275184882214
"1280","random_caret_new","OCS","clusterStrong",83,5.68240975063814
"1281","random_caret_new","OCS","clusterStrong",84,6.58455272480676
"1282","random_caret_new","OCS","clusterStrong",85,5.73173753501596
"1283","random_caret_new","OCS","clusterStrong",86,6.10641295119659
"1284","random_caret_new","OCS","clusterStrong",87,6.77396728057023
"1285","random_caret_new","OCS","clusterStrong",88,6.39197218231141
"1286","random_caret_new","OCS","clusterStrong",89,7.02254968626199
"1287","random_caret_new","OCS","clusterStrong",90,6.75884407582602
"1288","random_caret_new","OCS","clusterStrong",91,5.97997601593612
"1289","random_caret_new","OCS","clusterStrong",92,6.27303879167777
"1290","random_caret_new","OCS","clusterStrong",93,6.83220307387638
"1291","random_caret_new","OCS","clusterStrong",94,6.0490059996905
"1292","random_caret_new","OCS","clusterStrong",95,5.61326536685731
"1293","random_caret_new","OCS","clusterStrong",96,6.6554443314269
"1294","random_caret_new","OCS","clusterStrong",97,7.52236234067224
"1295","random_caret_new","OCS","clusterStrong",98,6.07859663523592
"1296","random_caret_new","OCS","clusterStrong",99,6.80012830257905
"1297","random_caret_new","OCS","clusterStrong",100,5.84669033789423
"1298","random_caret_new","OCS","regular",1,7.43506141333678
"1299","random_caret_new","OCS","regular",2,7.85676186599447
"1300","random_caret_new","OCS","regular",3,7.54458700207467
"1301","random_caret_new","OCS","regular",4,7.14047323152334
"1302","random_caret_new","OCS","regular",5,7.97970456551975
"1303","random_caret_new","OCS","regular",6,7.18729845289901
"1304","random_caret_new","OCS","regular",7,8.06525182247878
"1305","random_caret_new","OCS","regular",8,7.68680189389322
"1306","random_caret_new","OCS","regular",9,7.54231822958596
"1307","random_caret_new","OCS","regular",10,8.00133004963067
"1308","random_caret_new","OCS","regular",11,7.66383187541563
"1309","random_caret_new","OCS","regular",12,8.32148832173181
"1310","random_caret_new","OCS","regular",13,7.54373168954601
"1311","random_caret_new","OCS","regular",14,7.74741894512606
"1312","random_caret_new","OCS","regular",15,7.39028029027346
"1313","random_caret_new","OCS","regular",16,7.42307955478865
"1314","random_caret_new","OCS","regular",17,7.78021946773105
"1315","random_caret_new","OCS","regular",18,7.53365873175855
"1316","random_caret_new","OCS","regular",19,7.29893633051825
"1317","random_caret_new","OCS","regular",20,7.69611236244582
"1318","random_caret_new","OCS","regular",21,7.56249639219943
"1319","random_caret_new","OCS","regular",22,7.45496953320839
"1320","random_caret_new","OCS","regular",23,7.61962973080216
"1321","random_caret_new","OCS","regular",24,7.67493846606973
"1322","random_caret_new","OCS","regular",25,7.50805651183596
"1323","random_caret_new","OCS","regular",26,7.4593220666803
"1324","random_caret_new","OCS","regular",27,7.71907566261709
"1325","random_caret_new","OCS","regular",28,7.75402968221473
"1326","random_caret_new","OCS","regular",29,7.48401728187259
"1327","random_caret_new","OCS","regular",30,7.26607042834529
"1328","random_caret_new","OCS","regular",31,7.47769198959423
"1329","random_caret_new","OCS","regular",32,8.22789054266411
"1330","random_caret_new","OCS","regular",33,7.44762785238151
"1331","random_caret_new","OCS","regular",34,7.27155905171336
"1332","random_caret_new","OCS","regular",35,7.88154775917284
"1333","random_caret_new","OCS","regular",36,7.39162580049417
"1334","random_caret_new","OCS","regular",37,7.34291610890284
"1335","random_caret_new","OCS","regular",38,7.41494526169454
"1336","random_caret_new","OCS","regular",39,7.57033924222967
"1337","random_caret_new","OCS","regular",40,7.43044775762931
"1338","random_caret_new","OCS","regular",41,7.89839526365409
"1339","random_caret_new","OCS","regular",42,7.98914405163953
"1340","random_caret_new","OCS","regular",43,7.08728169977951
"1341","random_caret_new","OCS","regular",44,7.47416064794723
"1342","random_caret_new","OCS","regular",45,7.42519245204614
"1343","random_caret_new","OCS","regular",46,7.58442043145829
"1344","random_caret_new","OCS","regular",47,7.73646185999859
"1345","random_caret_new","OCS","regular",48,7.54244394715726
"1346","random_caret_new","OCS","regular",49,7.03091547590547
"1347","random_caret_new","OCS","regular",50,7.40730077642682
"1348","random_caret_new","OCS","regular",51,7.94551298688017
"1349","random_caret_new","OCS","regular",52,7.42117411076496
"1350","random_caret_new","OCS","regular",53,7.65361544226964
"1351","random_caret_new","OCS","regular",54,7.03143013075508
"1352","random_caret_new","OCS","regular",55,7.61850029807074
"1353","random_caret_new","OCS","regular",56,7.78024318338437
"1354","random_caret_new","OCS","regular",57,7.45364259733276
"1355","random_caret_new","OCS","regular",58,7.84216723335888
"1356","random_caret_new","OCS","regular",59,7.73921364494206
"1357","random_caret_new","OCS","regular",60,7.42485824526424
"1358","random_caret_new","OCS","regular",61,7.33563426144038
"1359","random_caret_new","OCS","regular",62,7.68708213480406
"1360","random_caret_new","OCS","regular",63,7.51186472129625
"1361","random_caret_new","OCS","regular",64,7.84357746290741
"1362","random_caret_new","OCS","regular",65,7.62440041562028
"1363","random_caret_new","OCS","regular",66,7.64434287913389
"1364","random_caret_new","OCS","regular",67,7.28169792846712
"1365","random_caret_new","OCS","regular",68,7.57567983744709
"1366","random_caret_new","OCS","regular",69,7.59495862715686
"1367","random_caret_new","OCS","regular",70,7.76122014498872
"1368","random_caret_new","OCS","regular",71,7.20158642043673
"1369","random_caret_new","OCS","regular",72,7.29475835441151
"1370","random_caret_new","OCS","regular",73,7.62211798294113
"1371","random_caret_new","OCS","regular",74,8.5503078214173
"1372","random_caret_new","OCS","regular",75,6.86266638020163
"1373","random_caret_new","OCS","regular",76,7.84200392231628
"1374","random_caret_new","OCS","regular",77,7.08687957307468
"1375","random_caret_new","OCS","regular",78,7.63564320047297
"1376","random_caret_new","OCS","regular",79,7.9594605816043
"1377","random_caret_new","OCS","regular",80,7.48104367636395
"1378","random_caret_new","OCS","regular",81,7.93844440549492
"1379","random_caret_new","OCS","regular",82,7.61345793733699
"1380","random_caret_new","OCS","regular",83,7.40464665291912
"1381","random_caret_new","OCS","regular",84,7.29187624489785
"1382","random_caret_new","OCS","regular",85,7.59058189205458
"1383","random_caret_new","OCS","regular",86,7.56057401976574
"1384","random_caret_new","OCS","regular",87,7.21513461456864
"1385","random_caret_new","OCS","regular",88,7.69700033545172
"1386","random_caret_new","OCS","regular",89,7.49703099203438
"1387","random_caret_new","OCS","regular",90,7.53686911736951
"1388","random_caret_new","OCS","regular",91,6.81367342802355
"1389","random_caret_new","OCS","regular",92,7.71581814848643
"1390","random_caret_new","OCS","regular",93,7.1790054971526
"1391","random_caret_new","OCS","regular",94,7.89116625306725
"1392","random_caret_new","OCS","regular",95,7.60788758272413
"1393","random_caret_new","OCS","regular",96,7.58355828627773
"1394","random_caret_new","OCS","regular",97,7.57395860505271
"1395","random_caret_new","OCS","regular",98,7.90800358573544
"1396","random_caret_new","OCS","regular",99,7.08286590016327
"1397","random_caret_new","OCS","regular",100,7.28799867269481
"1398","random_caret_new","OCS","simpleRandom",1,7.14500237469026
"1399","random_caret_new","OCS","simpleRandom",2,7.4080894805187
"1400","random_caret_new","OCS","simpleRandom",3,7.01548601257726
"1401","random_caret_new","OCS","simpleRandom",4,7.46473731210779
"1402","random_caret_new","OCS","simpleRandom",5,7.86909694515693
"1403","random_caret_new","OCS","simpleRandom",6,6.95153175510016
"1404","random_caret_new","OCS","simpleRandom",7,7.43631839634008
"1405","random_caret_new","OCS","simpleRandom",8,7.78578127351335
"1406","random_caret_new","OCS","simpleRandom",9,7.11057926991723
"1407","random_caret_new","OCS","simpleRandom",10,7.66424089872929
"1408","random_caret_new","OCS","simpleRandom",11,7.70910785911297
"1409","random_caret_new","OCS","simpleRandom",12,7.16587082341451
"1410","random_caret_new","OCS","simpleRandom",13,7.51349591404912
"1411","random_caret_new","OCS","simpleRandom",14,7.83894588891673
"1412","random_caret_new","OCS","simpleRandom",15,7.80417407129671
"1413","random_caret_new","OCS","simpleRandom",16,7.31789006583189
"1414","random_caret_new","OCS","simpleRandom",17,7.74464493274782
"1415","random_caret_new","OCS","simpleRandom",18,7.66581396290802
"1416","random_caret_new","OCS","simpleRandom",19,7.31924691063783
"1417","random_caret_new","OCS","simpleRandom",20,6.94324681785193
"1418","random_caret_new","OCS","simpleRandom",21,7.65176000053109
"1419","random_caret_new","OCS","simpleRandom",22,7.26684263014936
"1420","random_caret_new","OCS","simpleRandom",23,7.25942862325224
"1421","random_caret_new","OCS","simpleRandom",24,7.82902133480381
"1422","random_caret_new","OCS","simpleRandom",25,7.21472297241672
"1423","random_caret_new","OCS","simpleRandom",26,7.80808352255624
"1424","random_caret_new","OCS","simpleRandom",27,7.5263340935986
"1425","random_caret_new","OCS","simpleRandom",28,8.05888008105583
"1426","random_caret_new","OCS","simpleRandom",29,7.56166365564021
"1427","random_caret_new","OCS","simpleRandom",30,7.83441568174163
"1428","random_caret_new","OCS","simpleRandom",31,8.12583159166677
"1429","random_caret_new","OCS","simpleRandom",32,7.10886020071577
"1430","random_caret_new","OCS","simpleRandom",33,7.25181237671985
"1431","random_caret_new","OCS","simpleRandom",34,7.00715712193591
"1432","random_caret_new","OCS","simpleRandom",35,7.24814952194539
"1433","random_caret_new","OCS","simpleRandom",36,7.59398356987666
"1434","random_caret_new","OCS","simpleRandom",37,7.19269880209382
"1435","random_caret_new","OCS","simpleRandom",38,7.50590916081346
"1436","random_caret_new","OCS","simpleRandom",39,7.18708679525962
"1437","random_caret_new","OCS","simpleRandom",40,7.54861935376599
"1438","random_caret_new","OCS","simpleRandom",41,8.00506373392881
"1439","random_caret_new","OCS","simpleRandom",42,7.20689228181502
"1440","random_caret_new","OCS","simpleRandom",43,7.85248791895031
"1441","random_caret_new","OCS","simpleRandom",44,7.57090108000339
"1442","random_caret_new","OCS","simpleRandom",45,7.66479560147814
"1443","random_caret_new","OCS","simpleRandom",46,7.32884178003519
"1444","random_caret_new","OCS","simpleRandom",47,7.39212361323177
"1445","random_caret_new","OCS","simpleRandom",48,7.1567732993926
"1446","random_caret_new","OCS","simpleRandom",49,7.14692906719732
"1447","random_caret_new","OCS","simpleRandom",50,7.21233880205928
"1448","random_caret_new","OCS","simpleRandom",51,8.24009869369013
"1449","random_caret_new","OCS","simpleRandom",52,7.53930291211125
"1450","random_caret_new","OCS","simpleRandom",53,7.40581807870348
"1451","random_caret_new","OCS","simpleRandom",54,7.32336910850881
"1452","random_caret_new","OCS","simpleRandom",55,8.08302188206434
"1453","random_caret_new","OCS","simpleRandom",56,7.54527391917587
"1454","random_caret_new","OCS","simpleRandom",57,7.36200654560765
"1455","random_caret_new","OCS","simpleRandom",58,7.44235625519423
"1456","random_caret_new","OCS","simpleRandom",59,7.33911783569026
"1457","random_caret_new","OCS","simpleRandom",60,7.26372514254104
"1458","random_caret_new","OCS","simpleRandom",61,7.3543204497382
"1459","random_caret_new","OCS","simpleRandom",62,7.75909563143202
"1460","random_caret_new","OCS","simpleRandom",63,7.56502965392628
"1461","random_caret_new","OCS","simpleRandom",64,7.27370121712638
"1462","random_caret_new","OCS","simpleRandom",65,7.74452381482708
"1463","random_caret_new","OCS","simpleRandom",66,7.19636938033995
"1464","random_caret_new","OCS","simpleRandom",67,7.30653931922857
"1465","random_caret_new","OCS","simpleRandom",68,7.77278335241921
"1466","random_caret_new","OCS","simpleRandom",69,7.19982687307561
"1467","random_caret_new","OCS","simpleRandom",70,7.12414871798186
"1468","random_caret_new","OCS","simpleRandom",71,7.34318157635622
"1469","random_caret_new","OCS","simpleRandom",72,7.76682491940673
"1470","random_caret_new","OCS","simpleRandom",73,7.81652095364615
"1471","random_caret_new","OCS","simpleRandom",74,7.42963016667221
"1472","random_caret_new","OCS","simpleRandom",75,7.31447265386873
